,story_id,person,aliases,label,subject_sentences,is_dialogue,count_lexicon,is_subject,is_object,subject_sentences_stem
1638,25,Tokoh-12,['beberi'],others,"""Beberi, cepat percikkan banyu urip (air hidup) ke tubuh Doyan Nada,"" seru Dewi Anjani kepada burung peliharaannya.",1,3,1,0,beber cepat percik banyu urip air hidup tubuh doyan nada seru dewi anjani burung pelihara
1637,25,Tokoh-12,['beberi'],others,Beberi pun segera melaksanakan perintah tuannya.,0,0,1,0,beber laksana perintah tuan
1663,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Adik tidak mau, karena Adik tahu telur binatang apa yang Abang bawa itu,"" jawab istri Nusa menolak.",1,2,0,0,adik adik telur binatang abang bawa istri nusa tolak
1664,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur.,0,2,0,1,bangun istri adik ipar lelap tidur
1665,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Akhirnya, telur itu dimakan sendiri oleh Nusa sampai habis, sementara istri dan adik iparnya kembali melanjutkan tidurnya.",0,2,1,0,telur makan nusa habis istri adik ipar lanjut tidur
1666,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya.,0,-1,0,1,panik suruh istri adik ipar bantu garuk tubuh
1647,25,Tokoh-14,['hamba'],others,Hamba melihat pulau ini semakin penuh dengan pepohonan.,0,1,1,0,hamba pulau penuh pohon
1632,25,Tokoh-11,"['burung', 'bu']",others,"""Bu, anak kita harus segera disingkirkan dari rumah ini.",1,-1,0,1,bu anak singkir rumah
1631,25,Tokoh-11,"['burung', 'bu']",others,Burung itu berparuh perak dan berkuku baja yang sangat tajam.,0,0,1,0,burung paruh perak kuku baja tajam
1402,23,Tokoh-6,['tek kanah'],others,Mereka pun berangkat menuju rumah Tek Kanah.,0,-1,0,0,berangkat rumah tek kanah
1403,23,Tokoh-6,['tek kanah'],others,"Setelah lama di perjalanan, mereka sampai di rumah Tek Kanah.",0,0,0,0,jalan rumah tek kanah
1405,23,Tokoh-6,['tek kanah'],others,"Kita bisa bersilaturahmi dengan Tek Kanah, dia masih saudara kita,"" jawab ibunya.",1,0,0,0,silaturahmi tek kanah saudara ibu
1406,23,Tokoh-6,['tek kanah'],others,jawab Tek Kanah.,0,0,0,0,tek kanah
1407,23,Tokoh-6,['tek kanah'],others,"""Tidak banyak, Tek Kanah, saya hanya butuh seketiding.",1,-1,0,0,tek kanah butuh ketiding
1408,23,Tokoh-6,['tek kanah'],others,"""Terima kasih banyak,"" jawab Mak Siyah sambil menggenggam tangan Tek Kanah.",1,2,0,0,terima kasih mak siyah genggam tangan tek kanah
1409,23,Tokoh-6,['tek kanah'],others,"Kita masih bersaudara,"" jawab Tek Kanah.",1,0,0,0,saudara tek kanah
1661,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Setelah berpamitan kepada istrinya, berangkatlah Nusa ke tengah hutan.",0,0,0,1,pamit istri berangkat nusa hutan
1660,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Melihat kondisi tersebut, Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik.",0,5,0,0,kondisi nusa istri adik ipar putus pindah dusun harap sumber hidup
1659,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan, Kalimantan Tengah.",0,1,0,1,tinggal istri adik ipar laki laki kampung letak pinggir sungai kahayan kalimantan
1658,25,Tokoh-15,['orang'],others,"Orang-orang kemudian memberi nama tempat itu dengan sebutan ""Doyan Nada"" yang sekarang dikenal sebagai ""Lombok"".",1,2,1,0,orang orang nama sebut doyan nada kenal lombok
1657,25,Tokoh-15,['orang'],others,Banyak orang yang datang dari desa-desa sekitarnya untuk meminta bantuan Doyan Nada.,0,-1,0,0,orang desa desa bantu doyan nada
1656,25,Tokoh-15,['orang'],others,"Namun, suara langkah kakinya yang keras membangunkan ketiga orang sahabat tersebut.",0,0,0,1,suara langkah kaki keras bangun tiga orang sahabat
1655,25,Tokoh-15,['orang'],others,"Akhirnya, ketiga orang tersebut bersahabat dan pergi mengembara bersama-sama.",0,2,1,0,tiga orang sahabat pergi embara
1457,23,Tokoh-10,['hama'],others,Panen padi pun gagal karena hama tikus kian mengganas.,0,-2,1,0,panen padi gagal hama tikus kian ganas
1455,23,Tokoh-9,"['bujang', 'bu']",others,Si Bujang adalah pembantu di rumah itu.,0,0,0,0,si bujang bantu rumah
1667,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Melihat kondisinya seperti itu, Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan, sementara istrinya terus membantu menggaruk tubuhnya.",0,0,1,0,kondisi nusa suruh adik ipar pergi cari bantu istri bantu garuk tubuh
1379,23,Tokoh-3,['suaminya'],others,"Sejak suaminya meninggal, hidup mereka jatuh miskin.",0,1,0,0,suami tinggal hidup jatuh miskin
1396,23,Tokoh-5,['tuhan'],others,"""Tuhan, sangat malang nasib diri.",1,-1,1,0,tuhan malang nasib
1398,23,Tokoh-5,['tuhan'],others,"Saya rela Tuhan, daripada ia terus berbuat jahat.",0,0,0,0,rela tuhan buat jahat
1668,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan,"" ujar Nusa kepada istrinya.",1,-3,0,1,adik sedih takdir tuhan nusa istri
1400,23,Tokoh-6,['tek kanah'],others,"Mak Siyah pergi meminjam padi kepada Tek Kanah, orang kaya di kampung itu.",0,2,0,0,mak siyah pergi pinjam padi tek kanah orang kaya kampung
1670,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,"Menjelang senja, Nusa berpesan kepada istrinya.",0,1,0,1,jelang senja nusa pesan istri
1681,26,Tokoh-3,['adik'],others,"Kamu selesaikan saja pekerjaan ini,"" kata Nusa kepada adik iparnya yang sedang memotong pohon itu.",1,-1,0,0,selesai kerja nusa adik ipar potong pohon
1682,26,Tokoh-3,['adik'],others,"""Baik, Bang,"" jawab adik iparnya.",1,0,0,0,bang adik ipar
1636,25,Tokoh-12,['beberi'],others,"Setelah menemukan tempat yang cocok, Dewi Anjani segera memerintahkan Beberi untuk menebang pepohonan yang tumbuh sesak dan berdesak-desakan di sekitar tempat itu.",0,2,0,1,temu cocok dewi anjani perintah beber tebang pohon tumbuh sesak desak desa
1680,26,Tokoh-3,['adik'],others,"Akhirnya, Nusa dan adik iparnya secara bergantian memotong pohon itu dengan menggunakan kapak.",0,0,0,0,nusa adik ipar ganti potong pohon kapak
1676,26,Tokoh-2,['anak'],others,"Setelah tiga hari menyusuri Sungai Rungan, anak Sungai Kahayan, sampailah mereka di persimpangan sungai.",0,0,1,0,susur sungai rungan anak sungai kahayan sampai simpang sungai
1671,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,Istrinya pun tidak kuat menahan tangis.,0,2,1,0,istri kuat tahan tangis
1669,26,Tokoh-1,"['istri nusa', 'istrinya', 'istri']",others,Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya.,0,-1,1,0,istri diam sedih nasib malang timpa suami
3202,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Mendengar pengakuan anaknya, ayah Siti Sara terdiam sejenak.",0,3,0,0,dengar aku anak ayah siti sara diam
3203,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Setelah beberapa saat, ayahnya berkata, ""Siti Sara, aku minta maaf karena tidak memperhatikanmu dengan baik.",1,1,0,0,ayah siti sara maaf perhati
3204,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,Ayahnya kemudian menatap ibu tirinya dengan tajam.,0,2,0,0,ayah tatap tiri tajam
1842,27,Tokoh-7,['leniri'],protagonist,"Setelah Leniri kenyang, kakek itu membuatkannya ayunan di tengah-tengah rumah.",0,2,1,0,leniri kenyang kakek buat ayun rumah
1840,27,Tokoh-7,['leniri'],protagonist,Leniri pun terdiam dan kembali tersenyum.,0,2,1,0,leniri diam senyum
1846,27,Tokoh-7,['leniri'],protagonist,"Saat Leniri beranjak remaja, ia mengajarinya berbagai ilmu pengetahuan yang dimilikinya.",0,1,1,0,leniri anjak remaja ajar ilmu tahu milik
1836,27,Tokoh-7,['leniri'],protagonist,"Akhirnya, ia pun memutuskan untuk merawat bayi itu dan memberinya nama Leniri.",0,3,0,0,putus rawat bayi beri nama leniri
1610,25,Tokoh-7,['dewi anjani'],protagonist,"Ternyata, Dewi Anjani telah memberikan kekuatan yang luar biasa kepadanya.",0,2,0,0,dewi anjani kuat
1611,25,Tokoh-7,['dewi anjani'],protagonist,Dewi Anjani yang melihat peristiwa tersebut kembali menolongnya hingga ia dapat hidup kembali.,0,3,0,0,dewi anjani peristiwa tolong hidup
1619,25,Tokoh-9,"['tuannya', 'tuan']",protagonist,"""Ampun, Tuan Putri.",1,0,0,0,ampun tuan putri
1843,27,Tokoh-7,['leniri'],protagonist,Perlahan-lahan ia mengayun Leniri sambil bersenandung.,0,2,0,1,perlahan lahan ayun leniri senandung
1847,27,Tokoh-7,['leniri'],protagonist,"Leniri tumbuh menjadi gadis cantik, berbudi, penurut, dan rajin membantu ayahnya.",0,3,1,0,leniri tumbuh gadis cantik budi turut rajin bantu ayah
3211,109,Tokoh-4,"['anaknya', 'anakku', 'anak']",protagonist,"""Pesan ibu padamu, anakku, agar nanti engkau mengikuti apa yang dikatakan ayahmu.",1,-2,0,0,pesan pada anak engkau ikut ayah
318,10,Tokoh-10,"['nagai sori', 'budak nagai sori', 'budak']",protagonist,Yang akan mengiringkan Naga Sorai ialah beberapa pembesar negara dan anggota keluarga serta budak-budak.,0,0,0,0,iring naga sorai besar negara anggota keluarga budak budak
3087,106,Tokoh-4,"['anaknya', 'anak']",protagonist,"Karena ia tidak puas dengan keadaannya itu, lalu dicarinya dalih untuk mempersalahkan anak saudaranya itu.",0,-1,0,1,puas ada cari dalih salah anak saudara
3084,106,Tokoh-4,"['anaknya', 'anak']",protagonist,"Akhirnya, tipu muslihat raja muda berjalan terus dengan memerintahkan agar kakak iparnya beserta anak muda dibuang ke tengah hutan karena ia khawatir bila ia sudah besar akan merebut kekuasaan yang dipangkunya.",0,0,0,0,tipu muslihat raja muda jalan perintah kakak ipar serta anak muda buang hutan khawatir rebut kuasa pangku
3083,106,Tokoh-4,"['anaknya', 'anak']",protagonist,Mulamula ia dipindahkan ke ruang ujung karena alasan anaknya masih kecil dan sering-sering menangis di waktu tamu rakyat berkunjung.,0,0,0,0,mulamula pindah ruang ujung alas anak menang tamu rakyat kunjung
3212,109,Tokoh-4,"['anaknya', 'anakku', 'anak']",protagonist,"Ayahnya berkata, ""Janganlah engkau menangis lagi, anakku.",1,-2,0,1,ayah engkau menang anak
3216,109,Tokoh-4,"['anaknya', 'anakku', 'anak']",protagonist,"Begitu seringnya, sehingga ia jarang berada di rumah bersama anaknya, Siti Sara.",0,1,0,1,jarang rumah anak siti sara
3217,109,Tokoh-4,"['anaknya', 'anakku', 'anak']",protagonist,Ayah Siti Sara sebenarnya menyerahkan kepercayaannya kepada isterinya untuk mengurus rumah dan anak-anak.,0,1,0,0,ayah siti sara serah percaya isterinya urus rumah anak anak
3218,109,Tokoh-4,"['anaknya', 'anakku', 'anak']",protagonist,"Kemudian dengan kata-kata yang membentak dan mata yang membelalak, ibu tirinya memanggil, ""Kemari engkau, Siti Sara, engkau anak pemalas yang membuat papa susah.",1,-2,0,0,bentak mata belalak tiri panggil kemari engkau siti sara engkau anak malas papa susah
3210,109,Tokoh-4,"['anaknya', 'anakku', 'anak']",protagonist,"Meskipun ia anak tunggal dan selalu dimanjakan oleh ibunya, ia tidak pernah tinggal diam.",0,3,0,0,anak tunggal manja ibu tinggal diam
3205,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,Ayah Siti Sara lebih sering berada di rumah dan mulai lebih peduli pada Siti Sara.,0,3,0,0,ayah siti sara rumah peduli siti sara
1620,25,Tokoh-9,"['tuannya', 'tuan']",protagonist,"""Begini, Tuan Putri.",1,0,0,0,tuan putri
3102,106,Tokoh-6,['amat mude'],protagonist,Amat Mude mundur dan berpaling ke arah suara itu.,0,0,0,0,mude mundur paling arah suara
3100,106,Tokoh-6,['amat mude'],protagonist,"Kalau Amat Mude tidak sanggup mendapatkannya, ia akan dihukum mati.",0,3,0,0,mude sanggup dapat hukum mati
3099,106,Tokoh-6,['amat mude'],protagonist,"Setibanya di sana, sang raja memerintahkan Amat Mude pergi ke tengah lautan untuk memetik sebuah kelapa gading untuk dijadikan obat isterinya yang sudah sakit.",0,1,0,0,sang raja perintah mude pergi laut petik kelapa gading jadi obat isterinya sakit
3098,106,Tokoh-6,['amat mude'],protagonist,Amat Mude optimis menghadapi apa saja.,0,0,0,0,mude optimis hadap
3097,106,Tokoh-6,['amat mude'],protagonist,"Mendengar ini, sang raja muda memerintahkan petugas untuk memanggil Amat Mude.",0,-1,0,0,dengar sang raja muda perintah tugas panggil mude
3094,106,Tokoh-6,['amat mude'],protagonist,"Waktu berjalan terus, Amat Mude pun sudah berusia 8 tahun.",0,0,0,0,jalan mude usia
3092,106,Tokoh-6,['amat mude'],protagonist,"Raja muda ini jauh berbeda sifat dan wataknya dengan raja yang terdahulu, yaitu ayahnya si Amat Mude.",0,-3,0,0,raja muda beda sifat watak raja ayah si mude
3091,106,Tokoh-6,['amat mude'],protagonist,"Sebagai pengganti raja, maka sambil menunggu dewasa, dinobatkanlah pakciknya, Amat Mude, raja muda, untuk melaksanakan tugas raja.",0,0,0,0,ganti raja tunggu dewasa nobat pakcik mude raja muda laksana tugas raja
3090,106,Tokoh-6,['amat mude'],protagonist,"Tujuh hari tujuh malam diadakan pesta besar dalam rangka membawa putera raja turun mandi dan diberi nama ""Amat Mude.""",1,5,0,0,tujuh tujuh malam ada pesta rangka bawa putera raja turun mandi nama mude
1829,27,Tokoh-4,['adik'],protagonist,Adik harus kembali ke tempat asal.,0,0,1,0,adik
3181,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Ia merasa sangat bersalah karena tidak menyadari betapa buruknya perlakuan ibu tirinya terhadap Siti Sara.,0,-2,0,0,salah sadar betapa buruk laku tiri siti sara
3184,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Ibu tirinya juga berusaha memperbaiki hubungan mereka, meskipun tidak mudah.",0,3,1,0,tiri usaha baik hubung mudah
3161,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Lalu ibu tirinya menyahut, ""Cepat sekali habis berasnya, tidak patut demikian.",1,4,1,0,tiri sahut cepat habis beras patut
3180,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Ia menceritakan bagaimana ibu tirinya selalu menyalahkannya, mencaci makinya, dan tidak pernah memberinya kesempatan untuk merasa dihargai.",0,0,1,0,cerita tiri salah caci maki beri sempat harga
3160,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Pada suatu hari, setelah memasak nasi, Siti Sara mengatakan kepada ibunya bahwa beras persediaan sudah habis.",0,-1,0,1,masak nasi siti sara ibu beras sedia habis
3158,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Bila ayahnya menanyakan hal itu kepada ibu tirinya, ibu tirinya langsung menjawab, ""Itu hal yang biasa, tidak selalu badan gemuk, kadang-kadang menjadi kurus pula.",1,2,1,1,ayah tiri tiri langsung badan gemuk kadang kadang kurus
3157,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Namun, Siti Sara tidak pernah mengadukan hal ini kepada ayahnya, apapun yang dikatakan ibu tirinya, selalu didiamkannya saja.",0,-1,0,1,siti sara adu ayah apa tiri diam
3186,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Jangan biarkan hatinya susah, berbuat baiklah engkau kepada ayahmu.""",1,1,0,0,biar hati susah buat baik engkau ayah
3159,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Semua pesan itu diterima ibu tirinya, tidak pernah dibantahnya.",0,0,0,1,pesan terima tiri bantah
3179,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Ibu tirinya dengan cepat menjawab, ""Oh, tidak ada apa-apa.",1,3,1,0,tiri cepat oh
3178,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Ia melihat suasana tegang antara ibu tiri dan anaknya.,0,2,0,0,suasana tegang tiri anak
3177,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Ia telah melakukan yang terbaik, namun tetap saja ibu tirinya menemukan kesalahan pada setiap pekerjaan yang ia lakukan.",0,2,1,0,baik tiri temu salah kerja laku
3171,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Di sana, ibu tirinya sudah menunggu untuk mengisi padi ke dalam karung.",0,2,1,0,tiri tunggu isi padi karung
3172,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Ibu tirinya selalu mencari-cari kesalahan Siti Sara.,0,-1,1,0,tiri cari cari salah siti sara
3173,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Bila nanti Siti Sara meratakan jemuran padinya, ibu tirinya berusaha supaya padi itu tumpah.",0,1,1,0,siti sara rata jemur padi tiri usaha padi tumpah
3174,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Kadang-kadang dengan tidak diketahui, padi telah dikaiskan ibu tirinya hingga berserakan di luar tikar jemuran.",0,0,0,1,kadang kadang padi kais tiri sera tikar jemur
3175,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Ia sudah hampir menyelesaikan pekerjaannya, namun ibu tirinya tetap tidak puas.",0,2,1,0,selesai kerja tiri puas
3170,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Tidak lama kemudian, ibu tirinya membentak lagi, ""Apa lagi kau tunggu?",1,-1,1,0,tiri bentak kau tunggu
3169,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Mendengar ancaman ibu tirinya, tubuh Siti Sara terasa lemas, lalu disandarkannya tubuhnya ke dinding dan pikirannya melayang.",0,0,0,0,dengar ancam tiri tubuh siti sara lemas sandar tubuh dinding pikir layang
3168,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Belum selesai ia berbicara, ibu tirinya membentak, ""Tidak usah engkau banyak bicara, nanti kupegang rambutmu, saya seret engkau ke halaman.""",1,0,1,0,selesai bicara tiri bentak engkau bicara pegang rambut seret engkau halaman
3167,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Tikar itu akan saya ambil, mengapa harus ibu lemparkan padaku?""",1,-1,1,0,tikar ambil lempar pada
3166,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Siti Sara berkata sambil bangun perlahan, ""Sampai hati ibu berbuat demikian.",1,0,0,0,siti sara bangun perlahan hati buat
3165,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Lalu ibu tirinya mengambil segulung tikar dan melemparkannya hingga mengenai kaki Siti Sara.,0,-1,1,0,tiri ambil gulung tikar lempar kaki siti sara
3163,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Ibu tirinya membentak-bentak dengan marahnya, sambil membelalakkan matanya dan mengeluarkan cacian yang pedas tak terhingga.",0,-2,1,0,tiri bentak bentak marah belalak mata keluar caci pedas hingga
3162,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Mendengar tuduhan ibu tirinya, ia menjawab, ""Saya tidak pernah pergi dari sini.""",1,3,0,0,dengar tuduh tiri pergi
3176,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Dengan suara keras, ibu tirinya kembali menegur, ""Kamu tidak bisa mengerjakan pekerjaan dengan benar, Siti Sara!",1,3,1,0,suara keras tiri tegur kerja siti sara
1830,27,Tokoh-4,['adik'],protagonist,Adik di sungai.,0,0,0,0,adik sungai
3193,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Tetapi di belakang ayahnya, ia disisihkan dan tidak diikutsertakan dalam apapun yang dikerjakannya.",0,0,0,0,ayah sisih diikutsertakan apa kerja
3144,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Tak lama kemudian, ibunya pun menghembuskan napasnya yang terakhir.",0,-2,1,0,ibu hembus napas
3141,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Kemudian ibunya berpesan dalam keadaan suara terputus-putus.,0,2,1,0,ibu pesan suara putus putus
3140,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Siti Sara pun datang dan duduk di sebelah kanan ibunya.,0,-1,0,0,siti sara duduk belah kanan ibu
3139,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"""Dekatlah engkau kemari, ada sesuatu yang hendak ibu katakan kepadamu,"" kata ibunya.",1,-1,0,0,dekat engkau kemari kepada ibu
3138,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Suatu malam, Siti Sara dipanggil oleh ibunya.",0,-1,0,1,malam siti sara panggil ibu
3137,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Kebetulan, ibunya mulai sakit-sakitan dan semakin lama semakin payah.",0,-1,1,0,ibu sakit sakit payah
3136,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Tikar yang telah selesai dianyamnya disimpan oleh ibunya dengan baik, sedangkan yang dipakai sehari-hari adalah tikar yang dianyam oleh ibunya.",0,1,0,1,tikar selesai anyam simpan ibu pakai hari tikar anyam ibu
3135,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Apa yang dikerjakan oleh ibunya, itu pula yang dikerjakannya.",0,2,0,1,ibu kerja
3201,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Namun, ayah Siti Sara tidak percaya begitu saja.",0,1,0,0,ayah siti sara percaya
3200,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Dengan tatapan khawatir, ayahnya bertanya, ""Ada apa ini?",1,3,0,0,tatap khawatir ayah
3146,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Siti Sara terus menerus menangis, bahkan sampai hari keempat puluh empat setelah ibunya dikuburkan, ia masih menangis.",0,-2,0,0,siti sara terus menang empat puluh ibu kubur menang
3147,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Ibumu sudah kembali kepada Tuhan.,0,0,1,0,ibu tuhan
3198,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Tetapi, bila ayahnya tidak ada di rumah, Siti Sara menjadi sasaran.",0,2,0,0,ayah rumah siti sara sasar
3199,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Saat itu, ayah Siti Sara pulang dari berburu.",0,1,0,0,ayah siti sara pulang buru
3155,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Sudah tiga tahun lebih Siti Sara bergaul dengan ibu tirinya, namun perangai ibu tirinya sudah berubah.",0,-1,0,1,siti sara gaul tiri perangai tiri ubah
3154,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Begitu Siti Sara dengan ibu tirinya tidak pernah bertengkar dan berselisih.,0,-2,0,0,siti sara tiri tengkar selisih
3153,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Tidak dipandangnya ibu itu seperti ibu tirinya, tetapi dipandangnya seperti ibu kandungnya.",0,2,1,1,pandang tiri pandang kandung
3152,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,Keadaan Siti Sara pun sudah kembali seperti ibunya masih hidup.,0,1,0,1,siti sara ibu hidup
3151,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Hati ibu tirinya tampak baik sekali, seperti tidak dapat berpisah dengan Siti Sara, walau hanya sebentar.",0,1,0,0,hati tiri pisah siti sara sebentar
3150,109,Tokoh-1,"['ibu siti sara', 'ibunya', 'ibumu', 'ibu']",protagonist,"Sehari, dua hari, sebulan, dua bulan, Siti Sara bergaul dengan ibu tirinya.",0,-1,0,1,hari bulan siti sara gaul tiri
3192,109,Tokoh-2,"['ayah siti sara', 'ayahnya', 'ayahmu']",protagonist,"Namun, hanya kalau di depan ayahnya saja ia diajak makan bersama dan diikutsertakan dalam pekerjaan.",0,3,0,0,ayah ajak makan diikutsertakan kerja
1580,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,Pertapa yang bernama Tameng Muter itu kemudian bercerita kepada Doyan bahwa dirinya sudah sepuluh tahun bertapa karena ingin menjadi raja di pulau itu.,0,1,0,1,tapa nama tameng muter cerita doyan puluh tapa raja pulau
1578,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,Doyan Nada pun menuruti nasehat ibunya.,0,-1,1,0,doyan nada turut nasehat ibu
1576,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,"Konon, sejak itu kampung Doyan Nada kemudian dinamakan Sela Parang.",0,0,0,0,konon kampung doyan nada nama parang
1574,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,Batu besar itu menindih tubuh Doyan Nada hingga tewas seketika.,0,1,0,0,batu tindih tubuh doyan nada tewas
1569,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,Ia berpikir sejenak untuk mencari-cari alasan agar niat jeleknya tidak diketahui oleh Doyan Nada.,0,-1,0,1,pikir cari cari alas niat jelek doyan nada
1568,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,tanya Doyan Nada.,0,1,0,1,doyan nada
1567,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,Alangkah terkejutnya ia ketika melihat Doyan Nada masih hidup.,0,3,0,1,alangkah kejut doyan nada hidup
1566,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,"Setelah terbebas, Doyan Nada kemudian membawa pulang kayu besar itu dan meletakkannya di depan rumah.",0,1,1,0,bebas doyan nada bawa pulang kayu letak rumah
1565,25,Tokoh-5,"['doyan', 'doyan nada', 'nak', 'doyan nada anak']",protagonist,"Beberapa kali Doyan Nada berteriak, namun tidak ada jawaban.",0,0,1,0,kali doyan nada teriak
